Time,"Acpitz,0","Acpitz,1",PackageId0,"Core0,Pkg0","Core1,Pkg0","Core2,Pkg0","Core3,Pkg0",Avg,Core 0,Core 1,Core 2,Core 3,package-0,"core,Pkg0","uncore,Pkg0","dram,Pkg0"
2022-02-24_02:52:09,27.8,29.8,48.0,40.0,48.0,39.0,40.0,25.8,1.0,100.0,1.4,0.5,29.8,17.5,0.0,3.7
2022-02-24_02:52:11,27.8,29.8,48.0,48.0,41.0,37.0,40.0,27.6,89.4,12.5,6.8,1.0,31.0,18.7,0.0,3.8
2022-02-24_02:52:14,27.8,29.8,50.0,50.0,40.0,37.0,39.0,26.1,100.0,1.0,2.9,0.5,30.1,17.7,0.0,3.7
2022-02-24_02:52:16,27.8,29.8,49.0,49.0,40.0,37.0,40.0,27.5,100.0,1.0,2.0,6.8,31.1,18.7,0.0,3.8
2022-02-24_02:52:18,27.8,29.8,48.0,40.0,48.0,39.0,40.0,25.7,24.6,75.5,1.0,1.0,29.6,17.3,0.0,3.6
2022-02-24_02:52:20,27.8,29.8,48.0,38.0,48.0,40.0,39.0,26.2,2.4,100.0,1.9,0.5,29.8,17.5,0.0,3.7
2022-02-24_02:52:22,27.8,29.8,47.0,39.0,47.0,40.0,40.0,28.5,5.6,100.0,2.4,7.2,30.7,18.5,0.0,3.7
2022-02-24_02:52:24,27.8,29.8,48.0,39.0,48.0,39.0,40.0,26.6,1.4,100.0,5.1,0.5,29.6,17.4,0.0,3.7
2022-02-24_02:52:26,27.8,29.8,48.0,39.0,47.0,40.0,40.0,27.6,1.4,99.5,1.9,6.7,30.8,18.5,0.0,3.8
2022-02-24_02:52:28,27.8,29.8,49.0,39.0,49.0,38.0,39.0,25.9,1.0,100.0,1.4,0.5,29.9,17.6,0.0,3.7
2022-02-24_02:52:30,27.8,29.8,49.0,48.0,41.0,44.0,42.0,27.1,8.7,92.3,6.3,0.5,30.7,18.4,0.0,3.8
2022-02-24_02:52:32,27.8,29.8,48.0,48.0,40.0,37.0,41.0,26.4,100.0,1.4,2.4,1.4,30.1,17.8,0.0,3.7
2022-02-24_02:52:34,27.8,29.8,48.0,48.0,40.0,36.0,40.0,26.0,100.0,1.0,1.0,1.4,30.0,17.6,0.0,3.7
2022-02-24_02:52:36,27.8,29.8,50.0,50.0,41.0,38.0,50.0,42.0,99.5,3.8,1.4,63.3,38.1,26.4,0.0,4.0
2022-02-24_02:52:39,27.8,29.8,52.0,43.0,51.0,41.0,52.0,50.9,6.3,95.7,1.5,99.5,42.5,31.2,0.0,4.0
2022-02-24_02:52:41,27.8,29.8,50.0,39.0,41.0,39.0,50.0,44.8,2.9,74.6,1.9,100.0,39.3,27.7,0.0,4.0
2022-02-24_02:52:43,27.8,29.8,49.0,40.0,38.0,39.0,49.0,26.1,1.4,0.0,1.4,100.0,29.3,17.2,0.0,3.7
2022-02-24_02:52:45,27.8,29.8,49.0,38.0,38.0,38.0,49.0,26.1,2.4,1.0,2.4,100.0,29.5,17.3,0.0,3.7
2022-02-24_02:52:47,27.8,29.8,46.0,40.0,46.0,38.0,40.0,28.4,3.8,55.0,2.9,51.9,30.8,18.6,0.0,3.8
2022-02-24_02:52:49,27.8,29.8,48.0,41.0,48.0,39.0,40.0,26.5,1.4,100.0,4.7,1.0,29.8,17.5,0.0,3.7
2022-02-24_02:52:51,27.8,29.8,49.0,41.0,49.0,38.0,39.0,25.8,1.0,97.1,3.4,1.0,29.8,17.5,0.0,3.7
2022-02-24_02:52:53,27.8,29.8,47.0,38.0,40.0,47.0,41.0,27.6,7.7,1.4,100.0,1.4,30.5,18.2,0.0,3.7
2022-02-24_02:52:55,27.8,29.8,47.0,38.0,39.0,47.0,41.0,25.8,1.4,0.5,100.0,0.5,29.6,17.3,0.0,3.7
2022-02-24_02:52:57,27.8,29.8,50.0,38.0,37.0,38.0,50.0,27.6,2.4,7.1,39.1,62.5,30.6,18.4,0.0,3.8
2022-02-24_02:52:59,27.8,29.8,49.0,38.0,38.0,38.0,49.0,25.9,1.4,0.0,1.0,100.0,29.5,17.3,0.0,3.7
2022-02-24_02:53:01,27.8,29.8,48.0,48.0,40.0,38.0,42.0,27.6,17.3,1.4,6.8,84.6,30.6,18.5,0.0,3.8
2022-02-24_02:53:04,27.8,29.8,49.0,49.0,40.0,38.0,40.0,25.8,100.0,1.0,0.5,1.0,29.9,17.5,0.0,3.7
2022-02-24_02:53:06,27.8,29.8,48.0,48.0,39.0,38.0,40.0,25.7,100.0,1.4,0.0,1.0,29.8,17.5,0.0,3.7
2022-02-24_02:53:08,27.8,29.8,46.0,38.0,40.0,46.0,40.0,27.7,39.2,2.0,68.4,1.0,30.8,18.5,0.0,3.8
2022-02-24_02:53:10,27.8,29.8,46.0,37.0,41.0,46.0,41.0,26.1,0.5,3.3,100.0,0.5,29.8,17.5,0.0,3.7
2022-02-24_02:53:12,27.8,29.8,49.0,41.0,48.0,38.0,40.0,27.8,8.2,28.1,73.9,1.0,30.9,18.7,0.0,3.9
2022-02-24_02:53:14,27.8,29.8,47.0,40.0,47.0,39.0,39.0,26.9,3.8,100.0,1.0,2.8,29.7,17.5,0.0,3.7
2022-02-24_02:53:16,27.8,29.8,48.0,40.0,48.0,39.0,40.0,26.6,4.7,100.0,1.4,0.5,29.8,17.5,0.0,3.7
2022-02-24_02:53:18,27.8,29.8,46.0,39.0,42.0,45.0,41.0,28.2,11.8,25.7,74.0,2.4,30.8,18.5,0.0,3.8
2022-02-24_02:53:20,27.8,29.8,48.0,48.0,40.0,37.0,39.0,25.7,100.0,0.5,0.5,1.0,29.9,17.5,0.0,3.7
2022-02-24_02:53:22,27.8,29.8,51.0,51.0,49.0,40.0,40.0,35.1,100.0,35.6,2.4,1.9,34.8,22.7,0.0,3.9
2022-02-24_02:53:24,27.8,29.8,51.0,51.0,51.0,41.0,41.0,50.9,100.0,99.5,2.0,1.9,42.8,31.4,0.0,4.0
2022-02-24_02:53:26,27.8,29.8,51.0,51.0,51.0,40.0,41.0,50.9,99.5,99.5,1.5,1.4,42.9,31.5,0.0,4.0
2022-02-24_02:53:29,27.8,29.8,46.0,38.0,39.0,46.0,43.0,29.0,12.6,29.8,71.8,1.9,31.3,19.1,0.0,3.8
2022-02-24_02:53:31,27.8,29.8,47.0,38.0,39.0,47.0,41.0,25.8,0.0,0.5,100.0,1.4,29.6,17.3,0.0,3.7
2022-02-24_02:53:33,27.8,29.8,48.0,39.0,48.0,39.0,43.0,27.7,1.0,17.8,80.2,11.7,30.9,18.7,0.0,3.8
2022-02-24_02:53:35,27.8,29.8,47.0,41.0,47.0,39.0,41.0,25.8,1.0,100.0,1.0,1.0,29.7,17.4,0.0,3.7
2022-02-24_02:53:37,27.8,29.8,48.0,40.0,48.0,38.0,40.0,26.0,1.9,100.0,0.5,1.0,29.8,17.6,0.0,3.7
2022-02-24_02:53:39,27.8,29.8,49.0,49.0,40.0,36.0,40.0,28.4,79.0,25.5,1.9,7.6,31.0,18.7,0.0,3.8
2022-02-24_02:53:41,27.8,29.8,48.0,48.0,40.0,37.0,39.0,26.3,100.0,1.0,0.5,3.8,29.9,17.5,0.0,3.7
2022-02-24_02:53:43,27.8,29.8,49.0,41.0,49.0,38.0,40.0,28.4,75.1,27.4,4.2,6.8,31.1,18.8,0.0,3.8
2022-02-24_02:53:45,27.8,29.8,49.0,40.0,49.0,40.0,40.0,25.7,0.0,100.0,1.9,0.5,29.6,17.3,0.0,3.7
2022-02-24_02:53:47,27.8,29.8,49.0,40.0,49.0,38.0,40.0,25.9,0.5,100.0,1.0,1.4,29.7,17.4,0.0,3.7
2022-02-24_02:53:49,27.8,29.8,49.0,38.0,38.0,38.0,50.0,27.3,11.5,22.8,6.8,68.6,30.5,18.4,0.0,3.8
2022-02-24_02:53:52,27.8,29.8,51.0,39.0,39.0,37.0,51.0,26.0,1.0,1.5,0.5,100.0,29.4,17.3,0.0,3.7
2022-02-24_02:53:54,27.8,29.8,46.0,38.0,41.0,46.0,41.0,26.4,1.5,2.4,36.7,65.4,30.0,17.8,0.0,3.8
2022-02-24_02:53:56,27.8,29.8,47.0,38.0,40.0,47.0,41.0,25.7,0.0,0.5,100.0,1.9,29.6,17.4,0.0,3.7
2022-02-24_02:53:58,27.8,29.8,45.0,37.0,40.0,46.0,42.0,25.7,0.5,0.5,100.0,1.0,29.6,17.3,0.0,3.7
2022-02-24_02:54:00,27.8,29.8,48.0,40.0,48.0,40.0,39.0,27.5,2.4,89.4,12.0,6.3,30.9,18.6,0.0,3.8
2022-02-24_02:54:02,27.8,29.8,47.0,43.0,47.0,39.0,39.0,25.8,1.0,100.0,0.0,0.5,29.7,17.4,0.0,3.7
2022-02-24_02:54:04,27.8,29.8,46.0,40.0,39.0,47.0,40.0,28.2,4.3,59.8,47.8,1.4,30.8,18.6,0.0,3.8
2022-02-24_02:54:06,27.8,29.8,47.0,38.0,40.0,47.0,41.0,26.6,4.2,1.9,100.0,1.0,29.5,17.2,0.0,3.7
2022-02-24_02:54:08,27.8,29.8,45.0,39.0,40.0,45.0,41.0,25.9,2.4,1.0,100.0,0.5,29.6,17.4,0.0,3.7
2022-02-24_02:54:10,27.8,29.8,50.0,41.0,50.0,48.0,42.0,49.6,17.2,92.8,76.9,11.2,41.8,30.4,0.0,4.0
2022-02-24_02:54:12,27.8,29.8,52.0,52.0,50.0,41.0,41.0,50.8,73.3,83.8,43.0,2.4,42.6,31.2,0.0,4.0
2022-02-24_02:54:14,27.8,29.8,50.0,50.0,41.0,38.0,40.0,37.5,75.6,70.7,1.5,1.9,36.0,24.1,0.0,3.9
2022-02-24_02:54:17,27.8,29.8,49.0,49.0,40.0,36.0,40.0,26.1,100.0,1.0,0.5,2.4,29.9,17.5,0.0,3.7
2022-02-24_02:54:19,27.8,29.8,48.0,48.0,41.0,36.0,39.0,25.8,100.0,1.9,0.5,1.0,29.9,17.5,0.0,3.7
2022-02-24_02:54:21,27.8,29.8,46.0,38.0,40.0,46.0,42.0,26.6,21.2,1.9,76.6,5.3,30.3,18.0,0.0,3.9
2022-02-24_02:54:23,27.8,29.8,46.0,38.0,40.0,46.0,41.0,25.8,1.0,1.9,100.0,0.0,29.5,17.3,0.0,3.7
2022-02-24_02:54:25,27.8,29.8,52.0,38.0,39.0,37.0,51.0,27.6,6.8,2.4,64.4,37.3,30.6,18.4,0.0,3.8
2022-02-24_02:54:27,27.8,29.8,49.0,38.0,38.0,40.0,52.0,25.8,0.5,0.5,1.0,100.0,29.5,17.4,0.0,3.7
2022-02-24_02:54:29,27.8,29.8,51.0,38.0,38.0,37.0,51.0,27.1,1.4,6.0,1.9,100.0,29.5,17.4,0.0,3.7
2022-02-24_02:54:31,27.8,29.8,47.0,38.0,40.0,46.0,41.0,28.0,2.4,3.3,99.5,7.2,30.7,18.4,0.0,3.8
2022-02-24_02:54:33,27.8,29.8,47.0,38.0,39.0,47.0,41.0,26.3,2.4,1.0,100.0,1.0,29.7,17.4,0.0,3.7
2022-02-24_02:54:35,27.8,29.8,48.0,39.0,48.0,39.0,40.0,27.7,2.4,56.2,45.7,6.7,30.7,18.5,0.0,3.8
2022-02-24_02:54:37,27.8,29.8,46.0,39.0,46.0,38.0,39.0,25.8,1.4,100.0,1.0,0.5,29.6,17.3,0.0,3.7
2022-02-24_02:54:39,27.8,29.8,45.0,40.0,42.0,45.0,42.0,26.6,1.9,97.1,6.3,1.0,30.1,17.9,0.0,3.8
2022-02-24_02:54:42,27.8,29.8,46.0,37.0,38.0,46.0,41.0,27.0,2.4,4.8,100.0,0.0,30.2,18.0,0.0,3.7
2022-02-24_02:54:44,27.8,29.8,46.0,38.0,38.0,47.0,41.0,25.9,1.0,1.0,100.0,1.0,29.6,17.3,0.0,3.7
2022-02-24_02:54:46,27.8,29.8,49.0,38.0,37.0,37.0,49.0,27.9,1.9,3.3,40.6,66.5,30.5,18.4,0.0,3.8
2022-02-24_02:54:48,27.8,29.8,50.0,38.0,38.0,36.0,49.0,26.5,1.4,4.2,0.5,100.0,29.4,17.3,0.0,3.7
2022-02-24_02:54:50,27.8,29.8,47.0,41.0,48.0,38.0,39.0,28.4,8.2,26.5,0.5,77.9,30.6,18.4,0.0,3.8
2022-02-24_02:54:52,27.8,29.8,47.0,39.0,47.0,38.0,40.0,25.7,0.5,100.0,1.0,1.0,29.8,17.4,0.0,3.7
2022-02-24_02:54:54,27.8,29.8,47.0,39.0,47.0,38.0,40.0,25.8,0.5,100.0,1.9,0.5,29.7,17.4,0.0,3.7
2022-02-24_02:54:56,27.8,29.8,50.0,41.0,41.0,48.0,50.0,44.6,1.5,23.6,75.4,77.9,39.3,27.8,0.0,4.0
2022-02-24_02:54:58,27.8,29.8,50.0,50.0,43.0,48.0,42.0,51.0,54.6,1.4,99.5,48.3,42.4,31.1,0.0,4.0
2022-02-24_02:55:00,27.8,29.8,50.0,39.0,39.0,38.0,50.0,44.6,71.5,3.4,85.6,16.8,39.2,27.6,0.0,4.1
2022-02-24_02:55:02,27.8,29.8,50.0,39.0,40.0,39.0,50.0,25.8,1.4,1.4,1.0,100.0,29.4,17.2,0.0,3.7
2022-02-24_02:55:04,27.8,29.8,51.0,38.0,39.0,37.0,51.0,25.8,0.0,1.4,0.5,100.0,29.3,17.1,0.0,3.7
2022-02-24_02:55:07,27.8,29.8,48.0,40.0,48.0,39.0,40.0,28.0,7.2,59.8,5.8,38.9,30.8,18.6,0.0,3.8
2022-02-24_02:55:09,27.8,29.8,49.0,39.0,49.0,39.0,41.0,26.1,2.4,100.0,1.0,0.5,30.0,17.7,0.0,3.7
2022-02-24_02:55:11,27.8,29.8,49.0,39.0,39.0,38.0,50.0,26.7,1.9,82.7,3.4,19.2,30.3,18.0,0.0,3.8
2022-02-24_02:55:13,27.8,29.8,50.0,38.0,38.0,39.0,50.0,26.6,4.2,1.0,1.4,100.0,29.3,17.2,0.0,3.7
2022-02-24_02:55:15,27.8,29.8,50.0,39.0,38.0,37.0,50.0,26.5,0.0,4.7,1.4,100.0,29.5,17.3,0.0,3.7
2022-02-24_02:55:17,27.8,29.8,51.0,38.0,38.0,40.0,49.0,27.6,7.2,2.4,11.1,90.9,30.6,18.4,0.0,3.8
2022-02-24_02:55:19,27.8,29.8,49.0,38.0,38.0,39.0,49.0,25.8,0.0,0.0,1.0,100.0,29.4,17.2,0.0,3.7
2022-02-24_02:55:21,27.8,29.8,48.0,38.0,39.0,37.0,50.0,27.5,7.2,1.0,2.4,100.0,30.6,18.4,0.0,3.8
2022-02-24_02:55:23,27.8,29.8,50.0,39.0,38.0,40.0,50.0,26.2,1.0,1.0,2.4,100.0,29.4,17.3,0.0,3.7
2022-02-24_02:55:25,27.8,29.8,50.0,38.0,38.0,38.0,49.0,26.0,1.0,1.4,1.4,100.0,29.3,17.1,0.0,3.6
2022-02-24_02:55:27,27.8,29.8,49.0,49.0,39.0,36.0,40.0,27.4,88.0,1.4,6.8,12.6,30.9,18.6,0.0,3.8
2022-02-24_02:55:29,27.8,29.8,49.0,49.0,39.0,38.0,38.0,26.0,100.0,0.5,1.9,0.5,30.0,17.7,0.0,3.7
2022-02-24_02:55:32,27.8,29.8,47.0,40.0,48.0,39.0,40.0,28.2,53.1,49.3,7.7,3.3,30.9,18.6,0.0,3.8
2022-02-24_02:55:34,27.8,29.8,47.0,40.0,47.0,40.0,41.0,26.5,0.5,100.0,1.4,4.7,29.7,17.4,0.0,3.7
2022-02-24_02:55:36,27.8,29.8,44.0,38.0,43.0,44.0,41.0,27.7,1.4,94.2,9.1,7.1,30.5,18.2,0.0,3.8
2022-02-24_02:55:38,27.8,29.8,46.0,38.0,39.0,46.0,40.0,26.4,1.4,0.5,100.0,3.8,30.1,17.8,0.0,3.7
2022-02-24_02:55:40,27.8,29.8,46.0,39.0,40.0,46.0,40.0,25.8,1.4,0.0,100.0,1.0,29.5,17.3,0.0,3.7
2022-02-24_02:55:42,27.8,29.8,50.0,42.0,50.0,48.0,41.0,41.1,2.4,68.9,90.4,1.5,37.8,26.0,0.0,4.0
2022-02-24_02:55:44,27.8,29.8,51.0,41.0,51.0,49.0,42.0,51.0,1.0,100.0,100.0,3.4,42.5,31.2,0.0,4.0
2022-02-24_02:55:46,27.8,29.8,49.0,49.0,43.0,40.0,42.0,45.8,8.3,79.3,92.3,2.0,40.0,28.5,0.0,4.0
2022-02-24_02:55:48,27.8,29.8,49.0,49.0,39.0,37.0,39.0,25.7,100.0,0.5,1.0,0.5,29.9,17.5,0.0,3.7
2022-02-24_02:55:50,27.8,29.8,50.0,50.0,40.0,38.0,40.0,26.2,100.0,1.4,1.9,1.4,29.9,17.6,0.0,3.7
2022-02-24_02:55:52,27.8,29.8,48.0,40.0,48.0,39.0,41.0,27.8,43.2,58.4,8.2,1.4,31.1,18.8,0.0,3.8
2022-02-24_02:55:54,27.8,29.8,48.0,40.0,48.0,39.0,41.0,25.9,1.4,100.0,1.4,1.0,29.6,17.3,0.0,3.6
2022-02-24_02:55:57,27.8,29.8,49.0,40.0,49.0,39.0,40.0,26.4,3.3,100.0,1.4,1.0,29.8,17.5,0.0,3.7
2022-02-24_02:55:59,27.8,29.8,50.0,39.0,38.0,38.0,50.0,28.4,28.0,6.1,2.4,77.5,30.6,18.4,0.0,3.8
2022-02-24_02:56:01,27.8,29.8,51.0,37.0,39.0,39.0,51.0,26.8,1.4,2.8,3.8,100.0,29.4,17.3,0.0,3.7
2022-02-24_02:56:03,27.8,29.8,50.0,38.0,37.0,40.0,50.0,28.0,6.8,1.4,3.4,100.0,30.8,18.7,0.0,3.8
2022-02-24_02:56:05,27.8,29.8,49.0,38.0,38.0,40.0,49.0,25.7,1.0,0.0,1.4,100.0,29.4,17.2,0.0,3.7
2022-02-24_02:56:07,27.8,29.8,48.0,40.0,38.0,41.0,48.0,25.9,0.5,3.9,1.4,97.1,29.7,17.5,0.0,3.8
2022-02-24_02:56:09,27.8,29.8,49.0,39.0,49.0,39.0,39.0,27.3,6.7,100.0,1.4,0.5,30.7,18.4,0.0,3.7
2022-02-24_02:56:11,27.8,29.8,48.0,39.0,48.0,39.0,40.0,26.1,1.0,100.0,2.4,0.5,29.8,17.5,0.0,3.7
2022-02-24_02:56:13,27.8,29.8,49.0,38.0,38.0,40.0,48.0,27.7,6.3,40.6,2.4,61.5,30.7,18.5,0.0,3.8
2022-02-24_02:56:15,27.8,29.8,48.0,38.0,38.0,37.0,48.0,25.7,0.5,1.0,1.0,100.0,29.5,17.3,0.0,3.7
2022-02-24_02:56:17,27.8,29.8,50.0,50.0,40.0,37.0,41.0,27.5,20.3,6.8,1.0,80.7,30.6,18.4,0.0,3.8
2022-02-24_02:56:19,27.8,29.8,50.0,50.0,41.0,38.0,40.0,25.8,100.0,0.5,1.9,1.0,29.9,17.6,0.0,3.7
2022-02-24_02:56:22,27.8,29.8,49.0,49.0,39.0,37.0,41.0,25.9,100.0,1.0,1.9,1.0,29.9,17.5,0.0,3.7
2022-02-24_02:56:24,27.8,29.8,49.0,40.0,38.0,38.0,50.0,27.9,20.7,6.7,1.9,81.7,30.7,18.5,0.0,3.8
2022-02-24_02:56:26,27.8,29.8,50.0,39.0,38.0,37.0,50.0,26.6,1.4,1.0,5.1,100.0,29.5,17.4,0.0,3.7
2022-02-24_02:56:28,27.8,29.8,50.0,41.0,47.0,40.0,50.0,34.4,25.4,12.0,4.7,96.2,33.6,21.7,0.0,3.8
2022-02-24_02:56:30,27.8,29.8,49.0,43.0,47.0,42.0,49.0,51.0,1.9,100.0,1.9,98.6,42.3,31.0,0.0,4.0
2022-02-24_02:56:32,27.8,29.8,51.0,42.0,48.0,42.0,51.0,51.0,3.9,99.5,1.9,98.6,42.2,30.9,0.0,4.0
2022-02-24_02:56:34,27.8,29.8,51.0,39.0,38.0,38.0,51.0,28.7,1.0,11.2,2.4,99.5,31.0,19.0,0.0,3.8
2022-02-24_02:56:36,27.8,29.8,50.0,38.0,38.0,37.0,50.0,25.6,0.5,0.5,1.0,100.0,29.5,17.3,0.0,3.7
2022-02-24_02:56:38,27.8,29.8,45.0,41.0,39.0,45.0,42.0,26.1,0.5,1.9,25.1,77.6,30.2,17.9,0.0,3.9
2022-02-24_02:56:40,27.8,29.8,47.0,38.0,38.0,47.0,43.0,25.8,0.5,0.5,100.0,1.4,29.6,17.3,0.0,3.7
2022-02-24_02:56:42,27.8,29.8,46.0,38.0,40.0,47.0,43.0,26.0,1.0,0.5,100.0,1.9,29.6,17.4,0.0,3.7
2022-02-24_02:56:44,27.8,29.8,50.0,38.0,38.0,37.0,50.0,27.6,1.9,1.0,40.4,67.3,30.6,18.4,0.0,3.8
2022-02-24_02:56:47,27.8,29.8,51.0,38.0,37.0,38.0,51.0,25.8,1.9,0.5,0.0,100.0,29.3,17.2,0.0,3.7
2022-02-24_02:56:49,27.8,29.8,50.0,49.0,40.0,39.0,50.0,28.1,8.1,1.0,3.8,100.0,30.6,18.5,0.0,3.8
2022-02-24_02:56:51,27.8,29.8,48.0,39.0,40.0,37.0,50.0,26.8,4.2,1.9,1.9,100.0,29.5,17.3,0.0,3.7
2022-02-24_02:56:53,27.8,29.8,49.0,38.0,39.0,36.0,49.0,26.4,3.8,1.0,1.0,100.0,29.6,17.4,0.0,3.7
2022-02-24_02:56:55,27.8,29.8,48.0,48.0,38.0,36.0,39.0,27.5,83.7,1.0,6.8,18.4,30.9,18.6,0.0,3.8
2022-02-24_02:56:57,27.8,29.8,49.0,49.0,39.0,37.0,39.0,25.9,100.0,1.9,1.0,1.4,29.9,17.5,0.0,3.7
2022-02-24_02:56:59,27.8,29.8,46.0,39.0,42.0,46.0,40.0,27.6,71.0,1.9,35.9,1.0,30.9,18.6,0.0,3.8
2022-02-24_02:57:01,27.8,29.8,45.0,38.0,41.0,46.0,40.0,25.8,0.5,1.0,100.0,0.0,29.7,17.4,0.0,3.7
2022-02-24_02:57:03,27.8,29.8,46.0,39.0,41.0,46.0,40.0,25.7,1.4,1.4,100.0,0.0,29.7,17.4,0.0,3.7
2022-02-24_02:57:05,27.8,29.8,48.0,40.0,48.0,39.0,41.0,28.1,7.2,94.3,8.6,2.9,30.9,18.6,0.0,3.8
2022-02-24_02:57:07,27.8,29.8,49.0,40.0,49.0,38.0,40.0,26.1,1.0,100.0,1.9,1.4,29.8,17.5,0.0,3.7
2022-02-24_02:57:09,27.8,29.8,49.0,38.0,39.0,38.0,49.0,27.9,1.9,53.1,7.7,48.6,30.6,18.4,0.0,3.8
2022-02-24_02:57:12,27.8,29.8,50.0,38.0,38.0,37.0,50.0,26.0,1.9,0.5,1.0,100.0,29.4,17.3,0.0,3.7
2022-02-24_02:57:14,27.8,29.8,51.0,38.0,39.0,36.0,51.0,26.2,2.4,3.4,1.0,98.1,29.5,17.4,0.0,3.8
2022-02-24_02:57:16,27.8,29.8,50.0,50.0,41.0,40.0,50.0,50.9,98.1,23.6,3.8,78.7,42.4,31.1,0.0,4.0
2022-02-24_02:57:18,27.8,29.8,49.0,49.0,41.0,39.0,47.0,51.6,99.5,1.9,6.0,99.5,42.5,31.2,0.0,4.0
2022-02-24_02:57:20,27.8,29.8,51.0,39.0,38.0,38.0,51.0,35.9,71.5,3.3,2.4,66.8,34.7,22.8,0.0,3.9
2022-02-24_02:57:22,27.8,29.8,51.0,38.0,38.0,38.0,51.0,26.0,1.4,1.4,1.4,100.0,29.4,17.2,0.0,3.7
2022-02-24_02:57:24,27.8,29.8,49.0,38.0,37.0,37.0,49.0,25.9,1.4,0.5,1.0,100.0,29.3,17.2,0.0,3.7
2022-02-24_02:57:26,27.8,29.8,48.0,41.0,48.0,40.0,39.0,27.9,12.1,77.9,1.5,19.8,31.0,18.8,0.0,3.9
2022-02-24_02:57:28,27.8,29.8,48.0,40.0,48.0,39.0,39.0,25.8,1.4,100.0,0.5,1.0,29.7,17.4,0.0,3.7
2022-02-24_02:57:30,27.8,29.8,46.0,41.0,46.0,39.0,40.0,28.3,12.4,96.6,2.9,1.9,30.8,18.6,0.0,3.8
2022-02-24_02:57:32,27.8,29.8,48.0,39.0,48.0,38.0,39.0,26.1,1.9,100.0,1.9,0.5,29.7,17.4,0.0,3.7
2022-02-24_02:57:34,27.8,29.8,47.0,40.0,47.0,38.0,39.0,25.9,1.9,100.0,1.0,1.4,29.8,17.5,0.0,3.7
2022-02-24_02:57:37,27.8,29.8,47.0,40.0,47.0,38.0,39.0,28.0,7.7,100.0,1.9,1.9,31.0,18.7,0.0,3.8
2022-02-24_02:57:39,27.8,29.8,49.0,40.0,49.0,40.0,40.0,25.6,1.4,100.0,0.5,0.5,29.6,17.4,0.0,3.7
2022-02-24_02:57:41,27.8,29.8,45.0,38.0,39.0,45.0,41.0,27.9,8.7,55.3,46.9,1.4,30.9,18.6,0.0,3.8
2022-02-24_02:57:43,27.8,29.8,46.0,38.0,41.0,46.0,41.0,26.3,0.5,1.4,100.0,2.8,29.6,17.3,0.0,3.7
2022-02-24_02:57:45,27.8,29.8,45.0,39.0,40.0,45.0,43.0,26.7,1.0,1.4,100.0,5.1,29.6,17.4,0.0,3.7
2022-02-24_02:57:47,27.8,29.8,47.0,39.0,48.0,39.0,42.0,28.1,2.4,88.9,18.7,3.8,30.9,18.6,0.0,3.8
2022-02-24_02:57:49,27.8,29.8,47.0,40.0,48.0,39.0,41.0,25.7,1.0,100.0,0.5,0.0,29.7,17.4,0.0,3.7
2022-02-24_02:57:51,27.8,29.8,48.0,41.0,48.0,39.0,40.0,27.8,2.9,100.0,7.6,1.0,30.8,18.6,0.0,3.8
2022-02-24_02:57:53,27.8,29.8,47.0,40.0,48.0,39.0,39.0,25.7,1.0,100.0,0.0,0.5,29.7,17.4,0.0,3.7
2022-02-24_02:57:55,27.8,29.8,49.0,39.0,49.0,38.0,40.0,25.9,3.4,97.6,1.9,0.5,30.0,17.7,0.0,3.8
2022-02-24_02:57:57,27.8,29.8,49.0,49.0,40.0,37.0,40.0,27.6,100.0,1.9,7.7,1.0,30.8,18.5,0.0,3.7
2022-02-24_02:58:00,27.8,29.8,48.0,48.0,39.0,37.0,40.0,26.1,100.0,0.5,1.5,1.9,30.2,17.8,0.0,3.7
2022-02-24_02:58:02,27.8,29.8,49.0,41.0,49.0,47.0,42.0,40.7,39.4,36.6,59.6,27.3,37.5,25.7,0.0,3.9
2022-02-24_02:58:04,27.8,29.8,51.0,41.0,51.0,48.0,41.0,50.9,2.4,100.0,99.0,1.5,42.6,31.2,0.0,4.0
2022-02-24_02:58:06,27.8,29.8,48.0,40.0,40.0,48.0,42.0,46.4,1.5,81.8,98.6,3.8,40.3,28.8,0.0,4.0
2022-02-24_02:58:08,27.8,29.8,51.0,39.0,38.0,38.0,51.0,26.7,1.9,4.2,4.8,96.2,29.6,17.5,0.0,3.8
2022-02-24_02:58:10,27.8,29.8,49.0,38.0,37.0,38.0,49.0,26.7,1.9,1.4,2.8,100.0,29.5,17.4,0.0,3.7
2022-02-24_02:58:12,27.8,29.8,46.0,40.0,46.0,38.0,40.0,27.9,2.4,41.5,12.0,56.2,30.8,18.6,0.0,3.9
2022-02-24_02:58:14,27.8,29.8,47.0,40.0,47.0,38.0,40.0,25.6,1.0,100.0,0.0,0.5,29.8,17.5,0.0,3.7
2022-02-24_02:58:16,27.8,29.8,48.0,40.0,48.0,37.0,40.0,25.8,1.4,100.0,1.4,0.5,29.8,17.5,0.0,3.7
2022-02-24_02:58:18,27.8,29.8,46.0,38.0,40.0,46.0,41.0,27.5,1.9,15.0,92.3,1.0,30.8,18.5,0.0,3.8
2022-02-24_02:58:20,27.8,29.8,45.0,39.0,39.0,45.0,41.0,25.7,1.4,0.5,100.0,0.5,29.6,17.4,0.0,3.7
2022-02-24_02:58:22,27.8,29.8,49.0,49.0,40.0,35.0,40.0,27.7,51.0,1.0,57.0,1.0,30.9,18.6,0.0,3.8
